#: table_doi: 10.17182/hepdata.113470.v1/t19
#: name: Fig 5a unbinned
#: description: Mass distributions for selected $D^+ D^+$ candidates with the $D^0$ background subtracted by assigning the a weight to every candidate.
#: data_file: Fig_5a_unbinned.json
#: keyword reactions: P P --> Tcc+ X
#: keyword reactions: Tcc+ --> D0 D0 PI+
#: keyword observables: DN/DM
#: keyword cmenergies: 7000.0 | 8000.0 | 13000.0
#: keyword phrases: Inclusive | Proton-Proton Scattering | Invariant Mass Spectrum | Exotics | Tetraquark
$m_{D^+ D^+}$ [MEV],Weight []
3817.22212,0.11891
3817.25097,0.1588
3817.25478,0.10811
3817.25621,-0.46711
3817.25907,-0.52189
3817.30008,0.15931
3817.31343,1.35423
3817.31629,0.18155
3817.32082,0.06447
3817.32106,0.14256
3817.3368,0.11629
3817.3573,0.13689
3817.38067,0.15456
3817.38758,1.39854
3817.40737,1.39617
3817.42382,0.11214
3817.43169,0.0926
3817.43288,0.12869
3817.48128,0.15875
3817.50274,0.11517
3817.50727,0.0079
3817.5087,0.59039
3817.5242,0.1581
3817.54088,1.40826
3817.54446,1.22234
3817.57021,-0.20438
3817.60526,0.10748
3817.62481,-0.54687
3817.62528,-0.33747
3817.63792,1.41828
3817.6508,1.46606
3817.65938,-0.46311
3817.67964,0.14761
3817.68179,0.15184
3817.69252,-0.518
3817.72518,-0.62591
3817.73376,0.15321
3817.74473,0.15556
3817.75212,0.83165
3817.76786,-0.33978
3817.76953,-0.6326
3817.77048,0.0847
3817.79146,0.01416
3817.7979,0.06196
3817.79838,-0.61752
3817.80267,0.14691
3817.82818,-0.71
3817.85369,0.06486
3817.85941,0.15575
3817.85989,-0.17629
3817.873,0.08429
3817.88707,0.15938
3817.89136,1.27459
3817.89494,-0.55517
3817.89589,0.89068
3817.92045,0.44172
3817.93356,-0.11271
3817.94357,-0.28544
3817.95168,-0.50479
3817.95263,0.35794
3817.95287,0.07909
3817.95549,1.59724
3817.9636,0.14376
3817.96479,0.07699
3817.96479,-0.59874
3817.9884,0.13859
3818.00747,1.40178
3818.03632,1.44401
3818.04276,0.62946
3818.04395,-0.55065
3818.05158,0.10218
3818.07995,-0.10073
3818.08615,0.22595
3818.11261,0.77329
3818.11619,0.03093
3818.15505,-0.55098
3818.1622,-0.5916
3818.17341,-0.03546
3818.1808,0.72923
3818.19964,1.4539
3818.20154,-0.06203
3818.21537,0.14574
3818.22181,1.45918
3818.25185,-0.51848
3818.25256,-0.70228
3818.2621,1.5174
3818.26615,0.01846
3818.27021,-0.68607
3818.29429,0.12892
3818.29667,-0.36154
3818.30812,0.02863
3818.34126,0.07725
3818.3496,-0.58405
3818.38441,1.60328
3818.4011,0.60777
3818.40587,0.15565
3818.4185,0.15529
3818.42685,0.13852
3818.43567,-0.43043
3818.43996,0.15811
3818.45474,0.07673
3818.47024,0.09346
3818.47858,0.15118
3818.48526,0.03304
3818.49527,1.58718
3818.50767,-0.51194
3818.53032,-0.56436
3818.54701,0.04532
3818.55321,-0.3926
3818.55345,1.25944
3818.57443,0.0908
3818.5749,0.10531
3818.58706,0.10862
3818.60161,0.15193
3818.63046,0.15908
3818.63618,0.14565
3818.64476,0.09372
3818.64858,0.7512
3818.67194,0.0328
3818.69173,1.06383
3818.73941,0.1484
3818.74466,-0.41022
3818.76612,0.06056
3818.77184,-0.44912
3818.80665,0.15143
3818.81523,0.14777
3818.84956,0.15771
3818.85076,-0.08581
3818.85648,0.08899
3818.85982,0.13961
3818.86673,0.09637
3818.86888,0.28971
3818.87388,0.15767
3818.88676,-0.62195
3818.89081,-0.44923
3818.90202,-0.08985
3818.91918,0.04267
3818.92157,1.41673
3818.92252,1.15815
3818.93635,1.5491
3818.94565,1.5345
3818.95328,1.56197
3818.97926,-0.52927
3819.00549,1.25534
3819.01312,1.50703
3819.0279,-0.60294
3819.03195,1.28144
3819.0403,-0.59892
3819.06581,-0.43361
3819.08917,-0.14089
3819.09108,-0.33208
3819.11945,0.03656
3819.13161,0.13312
3819.13185,-0.16153
3819.14711,0.02137
3819.15879,-0.55881
3819.15951,0.11361
3819.1638,-0.25904
3819.17834,1.50668
3819.22722,0.15606
3819.30924,0.15558
3819.33928,1.52958
3819.35692,1.53006
3819.37289,0.12261
3819.38267,-0.29648
3819.38338,0.15902
3819.42177,0.03026
3819.45491,-0.21836
3819.48566,-0.54514
3819.50879,0.1436
3819.50974,0.10608
3819.54598,-0.27478
3819.5498,0.15856
3819.57626,0.15857
3819.59295,0.94958
3819.59891,0.00662
3819.64088,-0.39277
3819.64278,-0.28991
3819.66948,-0.15815
3819.67354,-0.52402
3819.68045,-0.53208
3819.68188,-0.73891
3819.68617,-0.24466
3819.71836,-0.60372
3819.772,-0.114
3819.78798,-0.58801
3819.78941,-0.44915
3819.79561,0.15813
3819.80729,0.10973
3819.84949,0.14223
3819.8514,-0.70167
3819.86141,-0.38594
3819.8905,-0.61283
3819.91053,0.01577
3819.93294,-0.00906
3819.9718,0.15933
3819.98539,-0.58063
3819.98801,0.63635
3820.03093,0.12578
3820.04285,0.12586
3820.05167,-0.04674
3820.08195,0.09496
3820.1673,0.08887
3820.17899,1.55848
3820.18662,0.15528
3820.19472,-0.47148
3820.19687,0.15069
3820.21332,0.04292
3820.21761,-0.23502
3820.22405,-0.25157
3820.22786,-0.46575
3820.22953,0.15917
3820.25409,-0.50776
3820.27698,0.15512
3820.29104,-0.49144
3820.29223,-0.58189
3820.29414,-0.45634
3820.32275,-0.17932
3820.32752,1.49746
3820.34612,-0.4226
3820.34755,1.00102
3820.364,-0.55002
3820.40119,1.27936
3820.40286,0.15925
3820.40739,0.10882
3820.41311,0.68186
3820.4329,0.45391
3820.43576,-0.05897
3820.44888,-0.05426
3820.45174,0.85057
3820.46294,0.84619
3820.47105,-0.15708
3820.47772,-0.5935
3820.47963,-0.70386
3820.47987,-0.17198
3820.5111,0.14415
3820.5204,-0.17062
3820.52422,1.14519
3820.52994,0.65978
3820.53828,0.14465
3820.58263,-0.53194
3820.61148,0.14321
3820.61577,0.01771
3820.67943,0.14496
3820.68205,1.32264
3820.69635,0.01706
3820.69922,0.78978
3820.72282,-0.57058
3820.72425,-0.28725
3820.77146,-0.03579
3820.84727,1.56091
3820.84751,-0.72199
3820.85991,-0.45457
3820.86992,0.15859
3820.87135,-0.14578
3820.91761,0.11116
3820.93096,0.15908
3820.9331,-0.15918
3820.94431,-0.40006
3820.94622,-0.07198
3820.98961,-0.0551
3821.02132,0.02206
3821.02847,0.16054
3821.03419,-0.76836
3821.05494,0.14809
3821.08664,0.15942
3821.09046,-0.40517
3821.09523,-0.09431
3821.09594,-0.12897
3821.09618,0.42166
3821.10024,0.15576
3821.11955,0.0114
3821.12718,-0.5279
3821.13385,0.15344
3821.14601,0.04491
3821.16771,0.04954
3821.1863,0.03212
3821.21778,0.15941
3821.21873,0.0159
3821.22469,0.15218
3821.24472,-0.15414
3821.2564,0.11398
3821.2564,1.53512
3821.25998,-0.04532
3821.26951,0.0696
3821.27214,0.8677
3821.29121,0.14284
3821.29979,1.45334
3821.30122,0.15942
3821.30504,1.55172
3821.3129,0.674
3821.32626,1.5702
3821.35987,0.28238
3821.37012,1.169
3821.37179,-0.17186
3821.39778,0.72926
3821.47622,1.10827
3821.48528,1.51788
3821.50197,0.15889
3821.50435,1.22041
3821.52939,-0.26248
3821.52963,-0.5728
3821.53106,1.1252
3821.5344,0.0951
3821.54274,-0.00551
3821.54465,0.15844
3821.54822,0.03313
3821.55585,0.15379
3821.56587,-0.08952
3821.57922,0.15781
3821.62118,1.49523
3821.63238,-0.71738
3821.68245,-0.15111
3821.68341,-0.3984
3821.70176,-0.18796
3821.70773,1.3268
3821.7113,-0.57819
3821.71822,1.38717
3821.72918,1.53393
3821.75302,0.14376
3821.7659,-0.67705
3821.7864,-0.23773
3821.79046,-0.63196
3821.81501,0.05364
3821.82336,0.07058
3821.84196,0.11574
3821.8441,0.41908
3821.85268,0.15076
3821.85888,0.15806
3821.87009,-0.05174
3821.87653,0.03568
3821.90013,-0.15418
3821.92063,-0.16656
3821.92898,-0.68317
3821.9626,-0.0533
3822.00241,1.46686
3822.01624,-0.24907
3822.01815,0.08385
3822.04056,-0.6998
3822.0427,-0.39652
3822.04676,0.04284
3822.04771,1.49668
3822.07418,-0.2378
3822.07632,0.04653
3822.07704,0.10437
3822.10398,-0.19486
3822.11685,1.24232
3822.12067,-0.18178
3822.13926,1.1567
3822.14475,-0.19892
3822.16954,-0.23355
3822.17145,-0.23969
3822.17145,-0.42191
3822.18099,0.1162
3822.2096,0.62042
3822.22843,-0.1804
3822.23678,0.77557
3822.25013,0.09442
3822.26014,-0.07673
3822.26968,0.15836
3822.27969,0.08211
3822.28494,0.07587
3822.29185,-0.5897
3822.29519,-0.05282
3822.29924,0.15932
3822.30091,1.20346
3822.30139,1.53147
3822.31259,-0.15778
3822.31688,-0.45373
3822.32213,-0.02226
3822.33453,1.56326
3822.3381,0.09377
3822.33977,1.11499
3822.3536,-0.00698
3822.36981,-0.32594
3822.37768,1.59168
3822.38221,0.89846
3822.38436,0.15668
3822.38507,0.05343
3822.39485,-0.02975
3822.41988,0.694
3822.43586,1.43774
3822.44468,-0.45258
3822.4678,-0.03897
3822.47567,0.1531
3822.48831,0.15829
3822.49188,-0.4051
3822.52169,0.15709
3822.54148,-0.47552
3822.57152,-0.09335
3822.58368,0.15894
3822.60036,-0.15945
3822.62993,-0.21125
3822.644,-0.60547
3822.64662,-0.64063
3822.65353,-0.17925
3822.66569,0.15942
3822.6881,1.17376
3822.69239,0.00647
3822.7303,1.55352
3822.7365,-0.02615
3822.75605,0.1284
3822.7663,0.15459
3822.76821,-0.45714
3822.77513,-0.31071
3822.77942,-0.43737
3822.79921,-0.19893
3822.80374,0.15494
3822.82305,1.46967
3822.83974,-0.54187
3822.84737,-0.68528
3822.84951,0.23483
3822.85523,0.42993
3822.8693,-0.72577
3822.87383,-0.70647
3822.88408,0.13036
3822.89386,-0.70824
3822.89457,1.46802
3822.94106,0.15138
3822.96205,0.02527
3823.00425,0.11628
3823.01283,1.19169
3823.01474,0.11322
3823.01831,-0.54174
3823.03381,1.32163
3823.03834,-0.71837
3823.04311,-0.0115
3823.04883,0.15616
3823.05932,0.01585
3823.07553,0.1584
3823.07887,-0.75996
3823.07911,0.03586
3823.08745,1.57812
3823.12322,-0.22732
3823.13156,-0.05724
3823.15421,-0.57088
3823.16017,0.15912
3823.19355,0.36235
3823.20094,-0.59884
3823.20356,0.15912
3823.20619,0.15244
3823.20857,-0.05647
3823.22502,-0.5658
3823.23337,-0.19895
3823.25268,0.02723
3823.26174,-0.70963
3823.2975,0.87254
3823.29798,0.11439
3823.30775,1.38294
3823.36259,0.06787
3823.36783,-0.001
3823.38142,0.1581
3823.43531,0.0974
3823.45366,0.10795
3823.46511,0.04678
3823.46702,0.15115
3823.49801,-0.14031
3823.5085,-0.59761
3823.54879,-0.72457
3823.57025,0.8244
3823.58646,0.0617
3823.58861,0.14864
3823.59982,0.15919
3823.60935,1.5549
3823.6227,0.15138
3823.62461,0.69134
3823.62914,0.00527
3823.67444,-0.09651
3823.69614,1.58526
3823.70663,-0.61183
3823.73524,-0.40026
3823.73834,1.57012
3823.73977,0.98406
3823.75932,0.15925
3823.75956,-0.55326
3823.76289,1.40635
3823.76671,0.15036
3823.77195,-0.26904
3823.82202,-0.07268
3823.82965,1.48591
3823.8306,-0.0631
3823.85135,1.22059
3823.86923,0.14784
3823.87114,0.16124
3823.89045,0.15921
3823.89617,-0.05215
3823.93599,0.40378
3823.96436,1.0195
3823.98486,0.14526
3824.054,-0.25758
3824.07737,-0.03864
3824.07975,-0.1247
3824.08953,-0.61355
3824.10622,0.1594
3824.10646,1.28532
3824.10765,-0.69503
3824.1179,0.10436
3824.14746,-0.67891
3824.17274,1.2539
3824.17369,1.30076
3824.18942,0.1558
3824.19205,1.08445
3824.19825,1.56753
3824.20087,1.07618
3824.2054,-0.17388
3824.21899,1.36267
3824.21994,0.17672
3824.23019,-0.0018
3824.24116,1.59526
3824.24569,-0.51448
3824.26453,0.14621
3824.29314,0.1529
3824.29743,-0.20032
3824.30077,1.19833
3824.30816,-0.25107
3824.31912,-0.34271
3824.32532,-0.09058
3824.33868,-0.30244
3824.34487,-0.78979
3824.36657,-0.28937
3824.37754,0.15943
3824.38421,1.2921
3824.3928,0.0161
3824.39756,1.4274
3824.40257,1.46402
3824.40901,-0.34781
3824.41235,0.11894
3824.41616,0.159
3824.4195,0.04084
3824.42236,0.06367
3824.42689,0.15858
3824.4307,-0.74785
3824.4338,0.13454
3824.43881,-0.7311
3824.44882,0.09929
3824.45359,-0.22458
3824.48411,-0.22906
3824.4884,0.04919
3824.49937,0.15195
3824.52011,0.65112
3824.53513,0.59929
3824.56255,-0.30921
3824.58234,0.54702
3824.61166,-0.52912
3824.63241,1.17906
3824.63241,0.10146
3824.64361,0.14065
3824.68367,-0.61527
3824.72038,1.01808
3824.72777,-0.56769
3824.7366,0.15923
3824.74494,1.60375
3824.75209,0.14394
3824.76568,0.00086
3824.78094,-0.38414
3824.79477,0.04874
3824.79739,0.05548
3824.8322,0.15922
3824.83435,0.71301
3824.84269,-0.62427
3824.87106,-0.37814
3824.8713,-0.36396
3824.87226,0.43372
3824.88036,-0.58866
3824.88084,0.11706
3824.89061,-0.1142
3824.90945,-0.09843
3824.91374,0.14716
3824.92042,0.15649
3824.93568,1.56048
3824.94044,1.46324
3824.94164,0.15932
3824.95308,-0.16
3824.95475,1.54676
3824.96285,-0.61298
3824.96452,0.05913
3824.98026,1.59937
3824.98097,0.15813
3825.00482,-0.38845
3825.00505,-0.00518
3825.02341,0.37335
3825.03533,-0.52398
3825.03605,-0.21284
3825.04106,-0.12872
3825.04272,-0.57514
3825.04654,0.137
3825.07253,-0.13269
3825.08445,0.15011
3825.09303,0.12666
3825.09375,0.1583
3825.10281,-0.43684
3825.12593,0.1328
3825.12665,0.14695
3825.13642,-0.08558
3825.15454,0.09404
3825.17314,1.44945
3825.18387,-0.30392
3825.18458,0.0182
3825.20556,-0.50682
3825.21248,0.11064
3825.21391,1.38165
3825.21415,0.12802
3825.22106,-0.37269
3825.24753,0.15894
3825.26088,0.51494
3825.29402,0.19016
3825.29712,-0.60172
3825.30689,0.10644
3825.30904,0.95038
3825.32287,-0.68263
3825.32334,-0.55304
3825.33622,0.08284
3825.33717,-0.29367
3825.35005,0.93556
3825.3634,-0.59803
3825.37961,0.0684
3825.39844,-0.56717
3825.39964,1.58118
3825.42252,0.12616
3825.42586,0.14506
3825.44374,-0.2237
3825.46544,-0.19466
3825.47688,-0.47266
3825.48022,0.13156
3825.49024,0.009
3825.49572,-0.24891
3825.52433,0.1531
3825.52504,0.00694
3825.53101,-0.57303
3825.55819,0.1561
3825.57058,1.07065
3825.57297,-0.13974
3825.57535,0.07096
3825.59156,-0.30025
3825.59752,1.51034
3825.61016,-0.27754
3825.61493,-0.01386
3825.61755,-0.07796
3825.6197,0.15404
3825.62327,-0.68859
3825.62947,1.09345
3825.63806,1.165
3825.64735,0.14994
3825.64855,-0.4417
3825.66571,1.03733
3825.72603,-0.65508
3825.72675,0.15824
3825.7339,-0.32312
3825.80519,-0.45835
3825.81806,0.86745
3825.83499,-0.73679
3825.83952,-0.6338
3825.84357,1.27784
3825.86074,0.15933
3825.86432,-0.27089
3825.89698,0.15592
3825.91724,-0.17402
3825.92201,-0.22048
3825.94085,-0.4575
3825.94395,-0.01931
3825.95992,1.50706
3825.9685,-0.18828
3825.97828,-0.48805
3826.00403,1.26717
3826.06101,-0.26566
3826.06101,0.10731
3826.06268,0.15928
3826.07746,0.1308
3826.09224,-0.47671
3826.10416,-0.2836
3826.10726,-0.29154
3826.12729,0.38203
3826.13492,-0.18143
3826.16353,0.1074
3826.17736,0.15932
3826.19643,-0.42312
3826.22504,-0.19787
3826.26772,0.11216
3826.28536,-0.09437
3826.3452,0.07809
3826.35069,0.15872
3826.35403,-0.13944
3826.36571,-0.46079
3826.36929,0.03191
3826.39027,-0.14625
3826.42055,-0.67557
3826.42555,0.10788
3826.43724,0.15833
3826.45059,0.6276
3826.45631,0.84677
3826.47181,0.5891
3826.4761,1.30649
3826.49016,0.10535
3826.5059,-0.73677
3826.51305,0.38
3826.51782,0.11368
3826.53761,0.1313
3826.56431,0.15867
3826.56598,-0.72003
3826.56932,-0.5217
3826.57766,0.14238
3826.58434,-0.22044
3826.62344,-0.43674
3826.62773,-0.00339
3826.63417,0.11335
3826.66779,0.15171
3826.66826,0.13832
3826.67017,0.04177
3826.69568,-0.46996
3826.69616,-0.11017
3826.69926,0.15918
3826.71738,1.18645
3826.72238,0.09104
3826.72668,0.04101
3826.74146,0.87759
3826.76268,0.15611
3826.78342,-0.04166
3826.79105,-0.3749
3826.8137,-0.58491
3826.82109,0.15438
3826.8652,0.15546
3826.86853,1.5502
3826.86925,-0.72556
3826.9136,0.10834
3826.9434,0.32312
3826.96199,1.13249
3826.97296,0.50987
3826.97511,-0.6956
3826.97844,-0.4307
3826.98131,-0.48721
3826.9875,0.53351
3827.01802,0.70311
3827.02994,-0.15137
3827.03924,-0.35227
3827.04163,-0.32668
3827.04878,-0.0173
3827.07596,0.0293
3827.13532,-0.1154
3827.15821,0.14346
3827.15893,-0.54344
3827.16536,-0.50185
3827.17371,0.15862
3827.18348,0.07522
3827.19946,0.01655
3827.2481,-0.08814
3827.31152,1.46309
3827.3201,0.01832
3827.3325,0.15929
3827.33297,0.01341
3827.38304,0.24541
3827.40259,0.52984
3827.42143,0.14662
3827.42906,0.15902
3827.43597,0.05472
3827.44765,-0.41823
3827.48532,-0.04461
3827.48652,-0.32408
3827.54207,0.12148
3827.57235,1.29078
3827.61431,0.35997
3827.61478,-0.22188
3827.64173,0.7317
3827.66604,0.12167
3827.66676,-0.66714
3827.70157,-0.72932
3827.71564,0.15865
3827.72613,0.15374
3827.74282,-0.29851
3827.74687,0.15621
3827.75712,-0.59724
3827.7576,0.28552
3827.76427,-0.14399
3827.7688,-0.59226
3827.77262,0.15942
3827.77286,1.60013
3827.79002,-0.58339
3827.79217,0.15216
3827.79336,0.02791
3827.80933,-0.09256
3827.83604,1.56139
3827.83961,0.46226
3827.84152,0.96268
3827.84486,0.10737
3827.85344,-0.37257
3827.91138,-0.27416
3827.92378,0.15804
3827.9419,-0.20154
3827.9531,-0.35571
3827.9767,1.46268
3828.01056,1.44093
3828.01986,0.24173
3828.02439,1.37778
3828.02844,0.15937
3828.04942,0.24921
3828.05157,0.0958
3828.05634,0.15936
3828.0673,-0.32889
3828.08065,0.13828
3828.08876,-0.16759
3828.11689,0.09875
3828.12595,0.07686
3828.13954,-0.37428
3828.14765,-0.18749
3828.14956,0.25254
3828.16839,0.07283
3828.23157,0.14353
3828.23944,0.15155
3828.24111,-0.71978
3828.26424,0.10575
3828.28665,-0.11684
3828.30286,0.1266
3828.33457,-0.09331
3828.35674,0.14562
3828.36962,0.15349
3828.36962,0.11306
3828.37296,0.42349
3828.37486,-0.53296
3828.37653,0.03799
3828.37915,-0.65331
3828.39918,0.11849
3828.4049,0.8215
3828.40753,0.72848
3828.41325,1.22548
3828.41992,1.31687
3828.43256,-0.58371
3828.45283,1.48225
3828.46785,-0.60255
3828.50528,0.12789
3828.50933,0.01067
3828.51195,0.12921
3828.51815,0.15852
3828.52364,-0.31323
3828.57323,-0.16666
3828.57633,-0.54338
3828.59349,-0.09072
3828.59755,0.88046
3828.61114,0.03618
3828.61543,-0.68867
3828.61829,-0.50165
3828.63569,0.15906
3828.68004,1.13127
3828.68266,1.09511
3828.71032,0.15347
3828.77302,-0.58587
3828.79734,0.27657
3828.80259,-0.04102
3828.82166,0.15928
3828.83167,1.47638
3828.85623,-0.23522
3828.85718,0.15614
3828.87292,0.04199
3828.88007,-0.1942
3828.88579,-0.06036
3828.89819,-0.43358
3828.9032,0.1582
3828.91393,0.06415
3828.92346,0.57114
3828.95613,-0.08216
3828.96018,1.28694
3828.96781,0.02403
3828.97115,-0.05379
3828.97377,0.15634
3828.98903,0.13641
3829.01001,0.15504
3829.04553,-0.14622
3829.05245,0.02128
3829.0937,0.14968
3829.10919,0.11737
3829.1285,0.02893
3829.14138,1.13744
3829.15139,-0.65661
3829.17762,-0.74098
3829.18286,-0.62365
3829.18429,-0.18365
3829.18739,0.13808
3829.1893,0.5811
3829.21696,0.15882
3829.2203,1.51332
3829.22125,0.02946
3829.22626,-0.22214
3829.25725,1.51638
3829.26655,-0.48266
3829.27656,0.68237
3829.27752,0.05501
3829.27966,0.06157
3829.28348,1.55167
3829.28562,-0.00762
3829.28944,-0.59804
3829.29611,1.04252
3829.30136,0.1539
3829.32043,-0.52547
3829.33879,0.08037
3829.3395,-0.60381
3829.34427,-0.0243
3829.35357,-0.59498
3829.35405,-0.26623
3829.3612,-0.00601
3829.36287,-0.60531
3829.3674,1.22057
3829.37288,0.0001
3829.40364,0.15916
3829.40888,-0.69922
3829.41079,-0.21001
3829.41675,0.15941
3829.41961,-0.75674
3829.4301,0.30946
3829.43249,-0.42598
3829.43988,0.15201
3829.44512,1.35711
3829.458,-0.15723
3829.45991,-0.72676
3829.46014,0.15904
3829.46563,-0.54554
3829.48351,0.15921
3829.5393,0.11962
3829.5455,-0.06507
3829.54788,0.17905
3829.55074,-0.752
3829.55146,1.47169
3829.55718,0.96192
3829.57482,0.35826
3829.59819,-0.76968
3829.6032,1.59515
3829.60439,0.15596
3829.60963,-0.38597
3829.62084,1.11728
3829.62251,1.58305
3829.64611,-0.22085
3829.64611,0.12466
3829.65565,0.828
3829.67091,-0.22142
3829.71382,-0.02375
3829.71478,0.93778
3829.7236,1.36123
3829.73146,0.65677
3829.74052,0.13727
3829.74196,-0.31163
3829.74362,0.02663
3829.74911,-0.37374
3829.75173,0.15935
3829.75531,0.1187
3829.76556,0.06061
3829.76961,-0.5829
3829.79822,-0.56311
3829.80418,-0.29258
3829.80466,0.56814
3829.82087,-0.18807
3829.87261,1.35902
3829.87523,0.14744
3829.91219,1.50232
3829.91552,-0.59024
3829.91695,0.15563
3829.93007,-0.31217
3829.94795,-0.5505
3829.95558,0.10842
3829.96225,-0.17247
3829.96273,-0.44991
3829.97155,0.1142
3829.98824,-0.6957
3829.99039,-0.74132
3829.99587,0.12476
3830.00302,-0.10623
3830.02019,0.10968
3830.02996,0.11273
3830.0519,-0.55996
3830.06048,0.15915
3830.06978,1.51561
3830.0848,-0.0149
3830.09648,-0.54349
3830.10197,0.94216
3830.11723,0.02796
3830.18994,0.13383
3830.19781,1.55526
3830.24406,1.11682
3830.24788,-0.55489
3830.25074,-0.53968
3830.27268,-0.02026
3830.27864,0.12685
3830.2877,0.3478
3830.29509,0.05174
3830.29985,-0.77748
3830.30319,0.0855
3830.30319,0.48585
3830.32274,0.11392
3830.33752,0.02571
3830.35231,0.86009
3830.36232,0.22328
3830.37353,0.57621
3830.37662,-0.74248
3830.37925,-0.15501
3830.3926,-0.11354
3830.39403,-0.17977
3830.41835,1.3852
3830.43933,-0.22955
3830.46174,-0.02497
3830.50799,0.15715
3830.51419,1.36374
3830.53875,-0.03479
3830.54757,-0.25932
3830.57833,-0.1993
3830.59573,0.13158
3830.60002,0.04106
3830.60312,0.15902
3830.63126,0.04076
3830.63197,0.15931
3830.63364,-0.30507
3830.6551,-0.16539
3830.66464,-0.16823
3830.66797,0.01232
3830.68872,0.41004
3830.6973,1.57389
3830.71232,0.15318
3830.73425,-0.29802
3830.7364,0.2749
3830.73926,0.31278
3830.74427,0.08412
3830.74808,0.05735
3830.76143,-0.53716
3830.76167,0.39558
3830.76191,0.77457
3830.76477,0.88821
3830.791,-0.64258
3830.81865,0.15718
3830.82414,-0.11071
3830.82581,-0.59142
3830.82795,0.05327
3830.85227,1.52926
3830.86562,-0.69771
3830.87158,-0.14132
3830.8742,-0.0133
3830.90282,0.53242
3830.90734,0.15928
3830.91307,-0.40038
3830.92141,-0.73171
3830.92403,1.17979
3830.93524,-0.7158
3830.94692,1.60208
3830.94907,-0.27004
3830.95765,0.34041
3830.9648,0.15803
3830.96552,1.22302
3830.96647,0.05932
3830.971,0.4972
3830.9741,-0.03039
3830.9834,-0.49436
3830.99604,0.15936
3831.00224,-0.73696
3831.00748,-0.46377
3831.01463,0.1519
3831.03514,0.15672
3831.03967,0.09438
3831.07114,0.11511
3831.09474,0.12465
3831.11143,0.15904
3831.17008,-0.02919
3831.17294,0.04578
3831.17771,-0.15499
3831.17962,0.00304
3831.218,0.08403
3831.22897,0.14904
3831.23302,1.08651
3831.24304,-0.30086
3831.25496,0.15825
3831.25591,-0.20574
3831.26807,0.13362
3831.26879,0.10532
3831.28977,0.03107
3831.32625,0.68941
3831.3508,-0.51804
3831.3539,0.14862
3831.35605,0.1558
3831.38061,0.9779
3831.38251,0.34067
3831.40874,0.95736
3831.43616,1.35591
3831.44951,0.15895
3831.44951,0.15725
3831.45404,1.44927
3831.45452,0.15377
3831.46429,0.07217
3831.48122,-0.4136
3831.48718,1.06062
3831.4898,-0.30547
3831.49147,0.02564
3831.5413,0.11987
3831.56371,0.09094
3831.56514,1.43323
3831.58898,0.07916
3831.61378,0.11806
3831.63667,0.15884
3831.63929,-0.28408
3831.66242,-0.0207
3831.66552,0.14769
3831.68173,0.15542
3831.69627,-0.66666
3831.70795,1.37991
3831.71439,0.15777
3831.71701,-0.67965
3831.72202,-0.02325
3831.73966,1.25422
3831.74562,0.0175
3831.75778,0.35345
3831.76231,0.15583
3831.7914,1.16263
3831.79903,0.15293
3831.80952,0.94777
3831.8224,-0.07433
3831.8224,-0.12901
3831.82716,-0.27238
3831.83813,-0.68925
3831.84362,0.0161
3831.8522,0.0696
3831.8572,0.1589
3831.85864,0.79239
3831.86364,-0.70653
3831.87127,1.5772
3831.87818,0.12814
3831.8975,0.05449
3831.90465,0.15674
3831.92253,0.2928
3831.92253,0.1289
3831.93517,0.14358
3831.94065,1.60473
3831.94137,-0.3551
3831.94256,0.95068
3831.95567,-0.59459
3831.96926,-0.08044
3831.99167,-0.47741
3831.99716,-0.19456
3831.99811,-0.3795
3832.01242,1.05005
3832.0179,0.13397
3832.03196,1.58103
3832.05724,0.11432
3832.05891,0.15604
3832.07202,0.9909
3832.0744,1.31833
3832.093,0.15904
3832.11899,1.3383
3832.12566,-0.02346
3832.13735,-0.39794
3832.14402,-0.23172
3832.1526,-0.01457
3832.15451,1.55604
3832.17621,-0.34594
3832.17978,-0.27938
3832.18432,-0.44943
